word,base_df,base_slope,disc_df,val_df,disc_ratio,val_ratio,in_dict,is_seed,is_control,disc_rank
quicker,0.0065073430350587064,-0.03153257540498805,0.0095425668551541,0.008824168597067528,1.800011429874607,1.772852874219125,False,False,False,207
hatch,0.002584619594271239,-0.003087402476780634,0.004556782570001438,0.005493937268222386,1.7987762554179796,2.1821480859605327,True,False,False,208
luckily,0.0048207851189987095,-0.052819094475778434,0.006143057435688061,0.003975531558254988,1.7962656724233232,1.2919903870905445,True,False,False,209
tiered,0.002833239917411216,-0.03418256062443059,0.004073868097339488,0.007911331499367878,1.7956349297123877,3.733801785829329,True,False,False,210
baes,0.002603948867536617,-0.032276095094235534,0.0037887405072432366,0.004731882296348985,1.7946305408973564,2.3908304927772073,False,False,False,211
methodological,0.005278344405482074,0.026493477588571245,0.011249343814814988,0.047528921455358156,1.7940752463058307,7.1888509736629755,True,False,False,212
cations,0.0021695086580133726,-0.03314944112120453,0.003133862909814842,0.0035400998628007216,1.791829294678797,2.162844966263084,False,False,False,213
qing,0.0021666856675339706,0.005668527531472645,0.004026120308132224,0.005737635166226929,1.790973134676316,2.52354836296533,False,False,False,214
outweigh,0.002007769973384068,-0.020041626631635077,0.0031556980866974797,0.004371231636567156,1.7904297378611724,2.5815086978138773,True,False,False,215
reviewers,0.0021324090898117687,0.012632856528749082,0.004142998015046946,0.0021908090344791614,1.789710272612878,0.9227833909140819,False,False,False,216
examining,0.06777884303040389,-0.016159819473858444,0.10919812108089016,0.13873303384892324,1.7895292330639403,2.348225262888103,True,False,False,217
alfaro,0.0025812274022349742,-0.042037085264234456,0.0035104086428836318,0.005542637243960548,1.7873042592691415,3.0695182453445025,False,False,False,218
incorporating,0.05499070902492781,0.03682068324092558,0.12476241725976295,0.26537424826279254,1.7858823049903771,3.528952326706638,False,False,False,219
valdivia,0.002197659534387696,-0.04155414192994434,0.0029946969776350396,0.0016691878357936467,1.7852385126562595,1.0812896429540813,False,False,False,220
northeastern,0.004402710077349171,-0.0456547071750339,0.005841620103823858,0.00876528020825193,1.7852232760914668,2.9348114809571575,True,False,False,221
fernando,0.003012738080498289,-0.05193114741816347,0.003836941344832943,0.00503120445835247,1.784929031317002,2.596656969855792,True,False,False,222
nojiri,0.0028842522567044055,-0.04604566370900809,0.003814200071185419,0.007212847114921837,1.7838288504545892,3.6987177880018347,False,False,False,223
choudhury,0.0036466042914369127,-0.01886251566591326,0.0057542793962933065,0.010734812241216703,1.7838140010214791,3.455706493012475,False,False,False,224
nonexistent,0.00235756489592432,-0.03669938622079126,0.0033039249865261435,0.003279289263457964,1.7789581775118282,1.9001678630477965,True,False,False,225
feo,0.0022944614553731583,-0.03589710678111015,0.0032270932463171536,0.0038110988752209146,1.7760909367587372,2.2536357881261475,False,False,False,226
adjustments,0.017106854311459894,-0.008455523883283505,0.028743307981755062,0.04018055886492672,1.7751530763677614,2.5238259926778266,False,False,False,227
tod,0.002126661229940681,-0.05057606954003236,0.0027150059681281054,0.0015127014761879922,1.7735538374254423,1.0933435173213426,True,False,False,228
fabrizio,0.0020691671782159917,-0.019468636422593548,0.003233435923671356,0.0031545881975659903,1.7734827436928409,1.7989356354322985,False,False,False,229
levan,0.004210586202181503,-0.030969745454771817,0.006105365565419914,0.0056345309809712005,1.7733482964138927,1.7411657650053944,False,False,False,230
acf,0.003653226071225571,-0.022702444343569293,0.005584670367964449,0.0058918794361835685,1.7717728681146305,1.9560657404130901,False,False,False,231
dos,0.006482443722334616,-0.03240001209063227,0.009301020764297754,0.008064553734156875,1.7711457887148025,1.638499562680959,True,False,False,232
resting,0.0020943642490565614,-0.05193613226513341,0.0026463290988030905,0.0007302696781597204,1.7709360478593803,0.5421924249761368,True,False,False,233
mancini,0.004095316228378952,-0.05411550340710499,0.005101667040777127,0.00579325943022587,1.7708757386644278,2.2407999353209633,False,False,False,234
estec,0.002204103110166862,-0.0244430533940725,0.0033253071150263387,0.0018256741953993011,1.7684813941837714,1.0195839188810343,False,False,False,235
superiority,0.0022783058774857004,0.004191698125243839,0.004138920579604958,0.004619611733183462,1.7678371599547198,1.956679876757758,True,False,False,236
skewing,0.0021861971471891888,-0.017896358744895754,0.0034381073864990725,0.004770393859009712,1.7666478864480308,2.5405595419778915,False,False,False,237
incorporates,0.03946387722627826,0.016078848410793413,0.07737530721945782,0.14537862589492434,1.7660924203334576,3.213258681569873,False,False,False,238
arf,0.004261020930364181,-0.030382924799982072,0.006175401579892259,0.007638090397298669,1.7657122290510192,2.3207576326272936,False,False,False,239
bernardo,0.0023045842357723987,-0.013610650584810459,0.003721422783065551,0.0039392620852432775,1.7641606189867785,1.9189605562473653,False,False,False,240
megaparsecs,0.0027459376615974634,-0.047553189393919816,0.0035549850934137933,0.006048365795789223,1.7635414866891652,3.299819016378851,False,False,False,241
deepens,0.0020816862146453346,-0.021955420300110634,0.0031816106990221055,0.007431684007473479,1.7628283993661327,4.30249595916101,False,False,False,242
distorting,0.004565923762273305,-0.059320268593552335,0.005471870096491714,0.008967004399465357,1.7622322602418894,3.25161922226464,False,False,False,243
bei,0.009348278103343547,-0.05068863902760617,0.011848682946009218,0.008302745417695745,1.7620901770662585,1.366492856507829,False,False,False,244
backends,0.0025545091383964067,-0.047668037928303646,0.003301659744613928,0.004897337014550702,1.7619258686042278,2.8748768145070414,False,False,False,245
categorize,0.005295994327826944,0.05552289087777847,0.013381409248042186,0.014093564738958867,1.7612377621356619,1.6600089130203208,True,False,False,246
tran,0.005275624499244882,-0.05154989301351187,0.006645630697845803,0.007125635576522947,1.7610968841546508,2.0933715660387446,True,False,False,247
estudios,0.0032097057224971886,-0.025425626689181125,0.004790173789973809,0.004616347608366804,1.7605988526638037,1.7852213276548383,False,False,False,248
ping,0.0030720112669455502,-0.011678531369783996,0.005008436704274816,0.007218551348701242,1.7589231977082636,2.5950072807235838,True,False,False,249
insights,0.07250753777883726,0.055899844046901535,0.1832566314743071,0.25498211802556653,1.7574220942336263,2.1866139747653563,False,True,False,250
posits,0.004760920475803966,0.042387664373007214,0.011018848594188018,0.016873851719535204,1.7570679278684533,2.472003645237312,False,False,False,251
solitary,0.00295639406136949,-0.05998594580961048,0.0035158452234729486,0.002711210178683303,1.7563157705098231,1.5270004666034722,True,False,False,252
hinge,0.0021899902287688356,-0.016187433508412438,0.0034613017085290392,0.003060452370906323,1.7558726510316127,1.6036124113246593,True,False,False,253
reyes,0.004882089611946826,-0.047091222211480425,0.006311396173394959,0.007834308374046424,1.7557156168254822,2.3945963054510457,False,False,False,254
brook,0.008705247258196073,-0.056615782142451984,0.010572089137596143,0.007984068464705032,1.7546932145911278,1.4840224689715906,True,False,False,255
permissible,0.00525197900543814,0.008003370803064087,0.009704474060981426,0.007417011415098012,1.7541074522933673,1.3193544856734838,True,False,False,256
seeming,0.0031275372085860114,-0.048397406647815375,0.0040033790344847,0.001538782536122268,1.753258481176878,0.742393122665831,True,False,False,257
debates,0.003952425371272192,-0.033658319242165884,0.005566912626523798,0.00572968884279851,1.752932817201773,1.9298215376632004,False,False,False,258
grounded,0.004530035485401257,0.03952914909032094,0.010260231692935749,0.02690427732321273,1.7517340440885143,4.244218662282761,True,False,False,259
huntsville,0.0030658710481148,-0.053452402112192314,0.0037932709910676677,0.002242971154347713,1.7512636236727004,1.1523635478446212,False,False,False,260
ccf,0.008684569700544592,-0.02676374677766678,0.012778721069120116,0.01412637206784019,1.751018943328493,2.042117794928651,False,False,False,261
vulcani,0.0023513125605400488,-0.021138031889756125,0.003587240383092622,0.00367845148590052,1.750334145572261,1.8723445847728886,False,False,False,262
dropouts,0.002985935327819856,-0.04351930536189583,0.003936514358689458,0.004116125271003803,1.749374150437068,1.995537240955215,False,False,False,263
yue,0.0046909830987198736,0.03291023733803958,0.01014788446984546,0.019036337604431075,1.7466620002119657,3.067829978761162,False,False,False,264
brussels,0.006547893286063559,-0.04415327080273087,0.008582902878133663,0.010090930085601961,1.746519735248729,2.242960059605136,True,False,False,265
halving,0.0027131945491175834,-0.052416401435123376,0.003367618323644285,0.0053702582374980535,1.7450542323616376,3.0903633327710827,False,False,False,266
osorio,0.0032564791619697463,-0.01846643397409522,0.005036614558511657,0.004828260212657668,1.7438919399905333,1.7346476115867187,False,False,False,267
krawczynski,0.002136043710173613,-0.008858124323842679,0.0035153921750905055,0.0020343226748735068,1.7432889227315551,1.0268558880645626,False,False,False,268
oke,0.010445808490401418,-0.043778064635271355,0.013694172789467465,0.012886087677867496,1.7425107311161672,1.7897232655692878,False,False,False,269
faintly,0.002099234154995242,-0.015787524278800397,0.0033003005994665987,0.003258912437303093,1.7420452827223314,1.7753807336954521,True,False,False,270
facilitated,0.013395028987831556,0.018409845895437614,0.026297937104194775,0.02730831976358078,1.741841407145147,1.7433770260245425,False,False,False,271
tar,0.002138312368039245,-0.04577595119917522,0.002765018999247584,0.0014605393563194408,1.7411995708595163,1.007915634265377,True,False,False,272
jeong,0.004905550898258233,-0.02878604751963457,0.007082609574830262,0.010139630061340124,1.7408688581628189,2.639964626435484,False,False,False,273
replicates,0.0028966474410999843,0.025105958002078117,0.0059334912951788405,0.007549658804418406,1.739973791214284,2.1054889370624643,False,False,False,274
pritchard,0.004015102250196668,-0.04617139536989481,0.005173968297161687,0.004111641091705772,1.7396626449058696,1.516213771828201,False,False,False,275
rhodes,0.004940575832685471,-0.040571715359621174,0.006600601198933197,0.00919846981405718,1.7391474045288913,2.628503930173925,True,False,False,276
seidel,0.002638325556744204,-0.02180470102558325,0.003977466422160075,0.007487308271472419,1.7371244631727396,3.415776540451801,True,False,False,277
influencing,0.01563444855613825,0.042558706416304784,0.03579610521786945,0.058815492157266225,1.7362554994861281,2.620013753724308,False,False,False,278
jerk,0.0029837511709264867,0.006833358390499199,0.005411801146433118,0.004921175984835962,1.7349591108828228,1.5562556096623734,True,False,False,279
accessed,0.016074629539788183,0.03354398946290603,0.034673450229206065,0.047003212116002065,1.7344599820096458,2.1986637901149773,False,False,False,280
cuesta,0.002195540515854207,-0.056168674362187844,0.0026431577601259888,0.0016691878357936467,1.734366890329264,1.2254923105762652,True,False,False,281
penultimate,0.002576770841345267,-0.037030925211926115,0.003512220836413404,0.003417640886557763,1.7339682450482667,1.8169810770560586,True,False,False,282
walmsley,0.002528981135877645,-0.013931725600196964,0.004002925986102257,0.0031297271921130873,1.732846267819499,1.3931244087452974,False,False,False,283
mayall,0.0033579203415236964,-0.0017548109856995197,0.005751561105998648,0.008795845447484237,1.7324831906862892,2.658796452059283,False,False,False,284
ceiling,0.00272946318633725,-0.0036421347713994695,0.004609602745940945,0.01038883417381034,1.7292894511161465,3.925857438279506,True,False,False,285
formidable,0.0071301425785825255,-0.05804543339768343,0.008450621526215875,0.00750768509762729,1.7284137457595266,1.72457756089566,True,False,False,286
turku,0.003665073053840693,-0.04464651706873886,0.004738259710799187,0.002973240832507433,1.7281025447406864,1.1856601100757505,False,False,False,287
elucidate,0.018984160674702336,0.00640012008975282,0.03419560814327636,0.028211990483370638,1.7278734894666266,1.4073958452471038,True,True,False,288
preparations,0.002326088489685672,-0.04394103733236692,0.0030197034931947787,0.0013040529967137864,1.7273480115905977,0.8144744865989477,False,False,False,289
yin,0.0034258703322536097,0.04634333139057803,0.007995884907790768,0.01538845135776286,1.7269205918926902,3.0293359842758423,True,False,False,290
calzetti,0.01640117866654419,-0.039377273247823835,0.02192064177241057,0.020583066463981763,1.7263818694767916,1.753865732827698,False,False,False,291
levy,0.006106925547479511,-0.052159188998375364,0.007508351096779015,0.006357876370870142,1.7256903033996045,1.6219417803441587,True,False,False,292
customized,0.00733398552144407,-0.0012891856017534394,0.012539982123083798,0.01551885665743424,1.7242337011148592,2.1393345552756498,False,False,False,293
tosi,0.002767316398630345,-0.048374112158932496,0.003484042982176563,0.008072500057585294,1.7241722556582473,4.400706704530684,False,False,False,294
domingo,0.002909214298820976,-0.012127744947431816,0.004635515358265571,0.004132017917860643,1.724081903735735,1.5745486745080381,False,False,False,295
tearing,0.004435381482833202,-0.05582812550758509,0.005308603745517059,0.0058476636397434365,1.7204709128235243,2.1190495061251204,True,False,False,296
furnishes,0.002808173790666211,-0.021103774149665955,0.004210768787607075,0.0010954045172395807,1.719933104553563,0.46671869076314976,False,False,False,297
prism,0.013486002266575328,-0.022861596160498807,0.0199796563505378,0.026863721690216717,1.7188623886618348,2.4192269072379364,True,False,False,298
