bigram,base_freq,rec_freq,abs_excess,ratio,base_n,rec_n
magnetic pressure,0.0016727403070673278,0.0016303686579875896,-4.237164907973812e-05,0.9746693353594378,112,67
high accretion,0.0016727403070673278,0.0016303686579875896,-4.237164907973812e-05,0.9746693353594378,112,67
can constrain,0.0033454806141346555,0.0032607373159751793,-8.474329815947625e-05,0.974669327787833,224,134
the vacuum,0.00327080470756915,0.0031877357342742427,-8.306897329490729e-05,0.974602901938604,219,131
model in,0.014457255511081905,0.014089305268280812,-0.0003679502428010923,0.9745490963296496,968,579
the sign,0.0015980644005018222,0.0015573670762866528,-4.069732421516938e-05,0.9745333800466554,107,64
phase to,0.0015980644005018222,0.0015573670762866528,-4.069732421516938e-05,0.9745333800466554,107,64
can increase,0.0015980644005018222,0.0015573670762866528,-4.069732421516938e-05,0.9745333800466554,107,64
explain these,0.0015980644005018222,0.0015573670762866528,-4.069732421516938e-05,0.9745333800466554,107,64
an optical,0.004719517294939961,0.004599099647159021,-0.0001204176477809394,0.9744851825428783,316,189
an internal,0.0015233884939363164,0.001484365494585716,-3.902299935060042e-05,0.974384095790389,102,61
a likelihood,0.0015233884939363164,0.001484365494585716,-3.902299935060042e-05,0.974384095790389,102,61
candidates the,0.0014487125873708106,0.0014113639128847792,-3.734867448603146e-05,0.974219421415234,97,58
pc scale,0.0014487125873708106,0.0014113639128847792,-3.734867448603146e-05,0.974219421415234,97,58
clouds of,0.0014487125873708106,0.0014113639128847792,-3.734867448603146e-05,0.974219421415234,97,58
observed flux,0.0014487125873708106,0.0014113639128847792,-3.734867448603146e-05,0.974219421415234,97,58
their radio,0.0014487125873708106,0.0014113639128847792,-3.734867448603146e-05,0.974219421415234,97,58
our previous,0.008468247804528347,0.008249178732205865,-0.0002190690723224819,0.9741305342604795,567,339
cosmological context,0.001374036680805305,0.0013383623311838423,-3.567434962146272e-05,0.9740368476645018,92,55
a coupling,0.001374036680805305,0.0013383623311838423,-3.567434962146272e-05,0.9740368476645018,92,55
loops and,0.001374036680805305,0.0013383623311838423,-3.567434962146272e-05,0.9740368476645018,92,55
begin to,0.001374036680805305,0.0013383623311838423,-3.567434962146272e-05,0.9740368476645018,92,55
a circumbinary,0.001374036680805305,0.0013383623311838423,-3.567434962146272e-05,0.9740368476645018,92,55
and during,0.001374036680805305,0.0013383623311838423,-3.567434962146272e-05,0.9740368476645018,92,55
heat flux,0.001374036680805305,0.0013383623311838423,-3.567434962146272e-05,0.9740368476645018,92,55
an even,0.001374036680805305,0.0013383623311838423,-3.567434962146272e-05,0.9740368476645018,92,55
thought to,0.012366330127247745,0.01204526098065458,-0.0003210691465931649,0.9740368308684758,828,495
the derived,0.010842941633311428,0.010560895486068865,-0.00028204614724256297,0.9739880439488753,726,434
are needed,0.008094868271700818,0.00788417082370118,-0.0002106974479996384,0.9739714823145786,542,324
mass x,0.006720831590895513,0.006545808492517338,-0.00017502309837817524,0.9739581225970019,450,269
and weak,0.003972758229284903,0.003869083830149653,-0.00010367439913525024,0.9739036792436293,266,159
to an,0.028735288846406595,0.027983939652025794,-0.0007513491943808015,0.9738527365341764,1924,1150
sample selection,0.0012993607742397993,0.0012653607494829055,-3.400002475689376e-05,0.9738332884413305,87,52
and uncertainties,0.0012993607742397993,0.0012653607494829055,-3.400002475689376e-05,0.9738332884413305,87,52
shallower than,0.0012993607742397993,0.0012653607494829055,-3.400002475689376e-05,0.9738332884413305,87,52
transient sources,0.0012993607742397993,0.0012653607494829055,-3.400002475689376e-05,0.9738332884413305,87,52
constrained to,0.0038234064161538923,0.0037230806667477795,-0.00010032574940611275,0.9737601206237566,256,153
times times,0.002524045641914093,0.002457719917264874,-6.6325724649219e-05,0.9737224647326955,169,101
of quasi,0.002524045641914093,0.002457719917264874,-6.6325724649219e-05,0.9737224647326955,169,101
scalar field,0.013770237170679251,0.013407957172405402,-0.0003622799982738491,0.9736910869816874,922,551
used the,0.011171515622199653,0.010877235673439591,-0.00029427994876006155,0.9736580127200206,748,447
study is,0.006198100244936973,0.00603479742061078,-0.00016330282432619296,0.9736527659241466,415,248
surveys that,0.0012246848676742935,0.0011923591677819687,-3.23256998923248e-05,0.9736049049429205,82,49
an evolved,0.0012246848676742935,0.0011923591677819687,-3.23256998923248e-05,0.9736049049429205,82,49
the rare,0.0012246848676742935,0.0011923591677819687,-3.23256998923248e-05,0.9736049049429205,82,49
an indicator,0.0012246848676742935,0.0011923591677819687,-3.23256998923248e-05,0.9736049049429205,82,49
be highly,0.002449369735348587,0.0023847183355639374,-6.46513997846496e-05,0.9736048941666445,164,98
that with,0.004824063564131668,0.004696435089426938,-0.00012762847470473068,0.973543373433746,323,193
evolutionary models,0.004824063564131668,0.004696435089426938,-0.00012762847470473068,0.973543373433746,323,193
lorentz factor,0.003599378696457375,0.003504075921644969,-9.530277481240631e-05,0.9735224447406295,241,144
one order,0.003599378696457375,0.003504075921644969,-9.530277481240631e-05,0.9735224447406295,241,144
performed on,0.0023746938287830814,0.0023117167538630004,-6.297707492008107e-05,0.9734799292284837,159,95
with large,0.008274090447458032,0.008054507847670032,-0.00021958259978799993,0.9734614245947861,554,331
of electrons,0.003524702789891869,0.0034310743399440322,-9.362844994783692e-05,0.9734365054401609,236,141
by magnetic,0.003524702789891869,0.0034310743399440322,-9.362844994783692e-05,0.9734365054401609,236,141
the predictions,0.009349423502001315,0.009100863852050127,-0.00024855964995118725,0.9734144438625093,626,374
to and,0.006974729673218233,0.006789147098187127,-0.0001855825750311053,0.9733921517939452,467,279
keeping the,0.001150008961108788,0.0011193575860810317,-3.0651375027756275e-05,0.9733468612757027,77,46
star candidates,0.001150008961108788,0.0011193575860810317,-3.0651375027756275e-05,0.9733468612757027,77,46
that other,0.001150008961108788,0.0011193575860810317,-3.0651375027756275e-05,0.9733468612757027,77,46
center to,0.001150008961108788,0.0011193575860810317,-3.0651375027756275e-05,0.9733468612757027,77,46
i z,0.001150008961108788,0.0011193575860810317,-3.0651375027756275e-05,0.9733468612757027,77,46
oscillation frequencies,0.001150008961108788,0.0011193575860810317,-3.0651375027756275e-05,0.9733468612757027,77,46
multitude of,0.001150008961108788,0.0011193575860810317,-3.0651375027756275e-05,0.9733468612757027,77,46
forces and,0.001150008961108788,0.0011193575860810317,-3.0651375027756275e-05,0.9733468612757027,77,46
new radio,0.001150008961108788,0.0011193575860810317,-3.0651375027756275e-05,0.9733468612757027,77,46
an effect,0.002300017922217576,0.0022387151721620633,-6.130275005551255e-05,0.9733468496874769,154,92
be identified,0.0034500268833263636,0.003358072758243095,-9.195412508326839e-05,0.9733468458247327,231,138
density field,0.004600035844435152,0.004477430344324127,-0.0001226055001110251,0.9733468438933601,308,184
magnitude higher,0.00222534201565207,0.0021657135904611267,-5.9628425190943156e-05,0.9732048386376646,149,89
ages of,0.004376008124738634,0.004258425599221316,-0.00011758252551731779,0.9731301918790353,293,175
between models,0.0010753330545432821,0.0010463560043800948,-2.8977050163187315e-05,0.9730529782435892,72,43
attribute the,0.0010753330545432821,0.0010463560043800948,-2.8977050163187315e-05,0.9730529782435892,72,43
of groups,0.0010753330545432821,0.0010463560043800948,-2.8977050163187315e-05,0.9730529782435892,72,43
central stellar,0.0010753330545432821,0.0010463560043800948,-2.8977050163187315e-05,0.9730529782435892,72,43
improved the,0.0010753330545432821,0.0010463560043800948,-2.8977050163187315e-05,0.9730529782435892,72,43
lisa will,0.0010753330545432821,0.0010463560043800948,-2.8977050163187315e-05,0.9730529782435892,72,43
solar minimum,0.0010753330545432821,0.0010463560043800948,-2.8977050163187315e-05,0.9730529782435892,72,43
a as,0.0010753330545432821,0.0010463560043800948,-2.8977050163187315e-05,0.9730529782435892,72,43
find this,0.0010753330545432821,0.0010463560043800948,-2.8977050163187315e-05,0.9730529782435892,72,43
imaging at,0.0010753330545432821,0.0010463560043800948,-2.8977050163187315e-05,0.9730529782435892,72,43
to to,0.0010753330545432821,0.0010463560043800948,-2.8977050163187315e-05,0.9730529782435892,72,43
radio interferometers,0.0010753330545432821,0.0010463560043800948,-2.8977050163187315e-05,0.9730529782435892,72,43
centered at,0.0021506661090865643,0.0020927120087601897,-5.795410032637463e-05,0.9730529657139784,144,86
most luminous,0.003151323257064341,0.003066066431439348,-8.525682562499299e-05,0.9729457146677711,211,126
line at,0.003151323257064341,0.003066066431439348,-8.525682562499299e-05,0.9729457146677711,211,126
candidates of,0.0020759902025210587,0.002019710427059253,-5.627977546180567e-05,0.9728901666859376,139,83
of systematic,0.003076647350498835,0.002993064849738411,-8.358250076042403e-05,0.9728332616410738,206,123
the reduced,0.003076647350498835,0.002993064849738411,-8.358250076042403e-05,0.9728332616410738,206,123
apply the,0.009155266144931,0.008906192967514296,-0.00024907317741670355,0.9727945483759468,613,366
pm is,0.0010006571479777764,0.000973354422679158,-2.7302725298618356e-05,0.9727152321161886,67,40
over density,0.0010006571479777764,0.000973354422679158,-2.7302725298618356e-05,0.9727152321161886,67,40
constrained in,0.0010006571479777764,0.000973354422679158,-2.7302725298618356e-05,0.9727152321161886,67,40
find for,0.0010006571479777764,0.000973354422679158,-2.7302725298618356e-05,0.9727152321161886,67,40
and heat,0.0010006571479777764,0.000973354422679158,-2.7302725298618356e-05,0.9727152321161886,67,40
assumptions for,0.0010006571479777764,0.000973354422679158,-2.7302725298618356e-05,0.9727152321161886,67,40
scattering with,0.0010006571479777764,0.000973354422679158,-2.7302725298618356e-05,0.9727152321161886,67,40
a partially,0.0010006571479777764,0.000973354422679158,-2.7302725298618356e-05,0.9727152321161886,67,40
in using,0.0010006571479777764,0.000973354422679158,-2.7302725298618356e-05,0.9727152321161886,67,40
clouds that,0.0010006571479777764,0.000973354422679158,-2.7302725298618356e-05,0.9727152321161886,67,40
in soft,0.0010006571479777764,0.000973354422679158,-2.7302725298618356e-05,0.9727152321161886,67,40
lower atmosphere,0.0010006571479777764,0.000973354422679158,-2.7302725298618356e-05,0.9727152321161886,67,40
v star,0.0020013142959555527,0.001946708845358316,-5.460545059723671e-05,0.9727152184827705,134,80
measurements by,0.0020013142959555527,0.001946708845358316,-5.460545059723671e-05,0.9727152184827705,134,80
hertzsprung russell,0.0020013142959555527,0.001946708845358316,-5.460545059723671e-05,0.9727152184827705,134,80
more massive,0.013859848258557858,0.01348095875410634,-0.00037888950445151906,0.9726627975973424,928,554
to gravitational,0.0039279526853456,0.0038204161090156954,-0.00010753657632990446,0.9726227483966774,263,157
is likely,0.01763844913077245,0.01715537169972016,-0.0004830774310522895,0.9726122517868222,1181,705
of cold,0.006780572316147918,0.006594476213651296,-0.00018609610249662248,0.9725545180591979,454,271
background is,0.0019266383893900472,0.0018737072636573792,-5.293112573266797e-05,0.9725267084104279,129,77
odot is,0.0019266383893900472,0.0018737072636573792,-5.293112573266797e-05,0.9725267084104279,129,77
of three,0.014890375769161837,0.014478647037352476,-0.00041172873180936147,0.9723493409070711,997,595
is quantified,0.0009259812414122708,0.0009003528409782212,-2.5628400434049613e-05,0.9723230108657783,62,37
images show,0.0009259812414122708,0.0009003528409782212,-2.5628400434049613e-05,0.9723230108657783,62,37
enhancement is,0.0009259812414122708,0.0009003528409782212,-2.5628400434049613e-05,0.9723230108657783,62,37
surveys is,0.0009259812414122708,0.0009003528409782212,-2.5628400434049613e-05,0.9723230108657783,62,37
collaboration and,0.0009259812414122708,0.0009003528409782212,-2.5628400434049613e-05,0.9723230108657783,62,37
similar redshifts,0.0009259812414122708,0.0009003528409782212,-2.5628400434049613e-05,0.9723230108657783,62,37
which then,0.0009259812414122708,0.0009003528409782212,-2.5628400434049613e-05,0.9723230108657783,62,37
down rate,0.0009259812414122708,0.0009003528409782212,-2.5628400434049613e-05,0.9723230108657783,62,37
perturbation in,0.0009259812414122708,0.0009003528409782212,-2.5628400434049613e-05,0.9723230108657783,62,37
that v,0.0009259812414122708,0.0009003528409782212,-2.5628400434049613e-05,0.9723230108657783,62,37
aperture telescopes,0.0009259812414122708,0.0009003528409782212,-2.5628400434049613e-05,0.9723230108657783,62,37
earth to,0.0009259812414122708,0.0009003528409782212,-2.5628400434049613e-05,0.9723230108657783,62,37
the destruction,0.0009259812414122708,0.0009003528409782212,-2.5628400434049613e-05,0.9723230108657783,62,37
introducing the,0.0009259812414122708,0.0009003528409782212,-2.5628400434049613e-05,0.9723230108657783,62,37
particular interest,0.0018519624828245416,0.0018007056819564424,-5.1256800868099226e-05,0.9723229959211052,124,74
developed for,0.004629906207061354,0.004501764204891106,-0.00012814200217024785,0.9723229869542934,310,185
medium and,0.005406535635342613,0.005256113882467453,-0.0001504217528751602,0.9721777982799837,362,216
have more,0.0017772865762590358,0.0017277041002555055,-4.958247600353027e-05,0.9721021647448327,119,71
applied in,0.0017772865762590358,0.0017277041002555055,-4.958247600353027e-05,0.9721021647448327,119,71
have recently,0.0035545731525180716,0.003455408200511011,-9.916495200706053e-05,0.9721021568964001,238,142
our galaxy,0.008886432881295179,0.008638520501277528,-0.00024791238001765047,0.9721021521873386,595,355
found between,0.0026285919111058006,0.00255505535953279,-7.35365515730107e-05,0.9720243666250795,176,105
obtained a,0.0026285919111058006,0.00255505535953279,-7.35365515730107e-05,0.9720243666250795,176,105
at small,0.006108489157058367,0.005937461978342864,-0.00017102717871550314,0.9720017263974993,409,244
surveys the,0.003479897245952566,0.003382406618810074,-9.749062714249201e-05,0.9719846328104903,233,139
surface brightness,0.01477089431865703,0.01435697773451758,-0.0004139165841394489,0.9719775561866834,989,590
the correlation,0.011216321166138956,0.01090156953400657,-0.00031475163213238663,0.9719380713686531,751,448
what the,0.000851305334846765,0.0008273512592772844,-2.3954075569480654e-05,0.9718619789505121,57,34
undetected in,0.000851305334846765,0.0008273512592772844,-2.3954075569480654e-05,0.9718619789505121,57,34
radii with,0.000851305334846765,0.0008273512592772844,-2.3954075569480654e-05,0.9718619789505121,57,34
abundances were,0.000851305334846765,0.0008273512592772844,-2.3954075569480654e-05,0.9718619789505121,57,34
roughly consistent,0.000851305334846765,0.0008273512592772844,-2.3954075569480654e-05,0.9718619789505121,57,34
exoplanet science,0.000851305334846765,0.0008273512592772844,-2.3954075569480654e-05,0.9718619789505121,57,34
co we,0.000851305334846765,0.0008273512592772844,-2.3954075569480654e-05,0.9718619789505121,57,34
whether such,0.000851305334846765,0.0008273512592772844,-2.3954075569480654e-05,0.9718619789505121,57,34
astronomy we,0.000851305334846765,0.0008273512592772844,-2.3954075569480654e-05,0.9718619789505121,57,34
